Date,City,Product,Category,Quantity,Unit Price,Total Sales,Channel
2-May-2022,Mumbai,Tablet,Tablets,1,62837.52,62837.52,Online
4-Apr-2024,Chennai,Keyboard,Accessories,10,32236.39,322363.90,Retail Store
21-Jan-2022,Jaipur,Tablet,Tablets,3,52849.42,158548.26,Online
23-Dec-2023,Kolkata,Headphones,Audio,2,116932.93,233865.86,Retail Store
15-Feb-2023,Hyderabad,Tablet,Tablets,1,45702.15,45702.15,Retail Store
15-Nov-2022,Hyderabad,Bluetooth Speaker,Audio,10,18518.17,185181.70,Retail Store
6-Mar-2024,Kolkata,Headphones,Audio,8,72371.93,578975.44,Retail Store
29-May-2024,Jaipur,LED TV,Television,7,60914.60,426402.20,Retail Store
11-Aug-2024,Kolkata,Bluetooth Speaker,Audio,8,42990.69,343925.52,Online
29-May-2024,Kolkata,Keyboard,Accessories,6,50687.20,304123.20,Retail Store
11-Sep-2022,Hyderabad,LED TV,Television,9,101557.69,914019.21,Online
5-Aug-2023,Hyderabad,Headphones,Audio,10,38337.91,383379.10,Online
10-Oct-2023,Delhi,Smartphone,Mobiles,9,13654.48,122890.32,Online
5-Nov-2022,Mumbai,Smartphone,Mobiles,3,83867.36,251602.08,Retail Store
23-Nov-2023,Hyderabad,Bluetooth Speaker,Audio,2,57731.21,115462.42,Online
21-Jan-2023,Chennai,Headphones,Audio,5,14664.68,73323.40,Retail Store
4-Jul-2024,Bengaluru,Smartphone,Mobiles,9,102249.33,920243.97,Retail Store
2-Jan-2022,Hyderabad,Tablet,Tablets,8,95762.14,766097.12,Online
20-Dec-2024,Bengaluru,Bluetooth Speaker,Audio,9,88921.87,800296.83,Retail Store
24-Oct-2022,Pune,Keyboard,Accessories,8,31606.78,252854.24,Retail Store
1-Oct-2022,Hyderabad,Tablet,Tablets,6,108706.19,652237.14,Retail Store
19-Aug-2023,Kolkata,Laptop,Computers,1,87143.93,87143.93,Online
13-Oct-2022,Bengaluru,Smartphone,Mobiles,3,43644.37,130933.11,Online
15-Mar-2023,Pune,Headphones,Audio,8,54252.04,434016.32,Online
6-Oct-2022,Kolkata,Smartphone,Mobiles,7,87084.28,609589.96,Retail Store
11-Jun-2022,Kolkata,Bluetooth Speaker,Audio,6,36308.99,217853.94,Online
28-Mar-2022,Hyderabad,LED TV,Television,1,67442.53,67442.53,Online
4-Aug-2022,Chennai,Headphones,Audio,4,55559.02,222236.08,Retail Store
2-Aug-2023,Pune,LED TV,Television,8,23425.43,187403.44,Retail Store
6-Sep-2023,Mumbai,Bluetooth Speaker,Audio,7,53127.38,371891.66,Retail Store
19-Jan-2024,Hyderabad,Laptop,Computers,1,87107.36,87107.36,Retail Store
9-Sep-2023,Kolkata,Tablet,Tablets,6,78672.61,472035.66,Online
22-May-2024,Pune,Headphones,Audio,3,50676.88,152030.64,Online
2-Jan-2023,Kolkata,Laptop,Computers,8,105277.31,842218.48,Retail Store
1-Mar-2022,Hyderabad,Laptop,Computers,8,118648.96,949191.68,Retail Store
25-Mar-2023,Delhi,Headphones,Audio,1,16774.08,16774.08,Retail Store
23-Oct-2022,Kolkata,Smartphone,Mobiles,4,37441.53,149766.12,Online
15-Nov-2023,Kolkata,Bluetooth Speaker,Audio,9,50095.50,450859.50,Online
4-Sep-2024,Kolkata,Bluetooth Speaker,Audio,10,103608.81,1036088.10,Retail Store
17-Jun-2022,Mumbai,Headphones,Audio,7,106856.48,747995.36,Retail Store
5-May-2024,Pune,LED TV,Television,6,60712.61,364275.66,Online
6-Sep-2024,Delhi,Headphones,Audio,6,81352.51,488115.06,Retail Store
4-Mar-2023,Jaipur,Keyboard,Accessories,5,46482.49,232412.45,Online
25-Nov-2024,Chennai,LED TV,Television,1,111830.25,111830.25,Online
15-Jan-2024,Mumbai,LED TV,Television,8,114183.87,913470.96,Retail Store
9-Jan-2022,Chennai,Bluetooth Speaker,Audio,5,15223.54,76117.70,Retail Store
20-Jul-2023,Hyderabad,LED TV,Television,10,111671.83,1116718.30,Online
1-Dec-2024,Chennai,LED TV,Television,3,110927.12,332781.36,Online
16-Mar-2022,Chennai,Headphones,Audio,1,97203.77,97203.77,Retail Store
20-Jan-2023,Jaipur,Keyboard,Accessories,3,67057.56,201172.68,Retail Store
22-Jan-2022,Bengaluru,Laptop,Computers,8,83269.81,666158.48,Online
1-Sep-2023,Chennai,Smartwatch,Wearables,7,115391.18,807738.26,Retail Store
13-Feb-2022,Mumbai,LED TV,Television,7,20952.59,146668.13,Retail Store
12-Jul-2023,Jaipur,Smartwatch,Wearables,4,85756.83,343027.32,Retail Store
12-Nov-2024,Pune,Smartwatch,Wearables,1,39017.66,39017.66,Online
7-Jan-2023,Mumbai,Headphones,Audio,10,5756.51,57565.10,Online
1-Dec-2022,Bengaluru,Keyboard,Accessories,7,62915.61,440409.27,Online
6-Dec-2023,Delhi,Keyboard,Accessories,1,27393.18,27393.18,Online
8-Dec-2024,Chennai,Smartphone,Mobiles,9,24450.30,220052.70,Retail Store
10-Jun-2024,Mumbai,Laptop,Computers,1,37144.18,37144.18,Online
13-Aug-2023,Pune,Bluetooth Speaker,Audio,5,12308.02,61540.10,Online
21-Oct-2022,Delhi,Keyboard,Accessories,7,81849.03,572943.21,Retail Store
12-Dec-2024,Chennai,Smartphone,Mobiles,9,109316.77,983850.93,Online
19-Oct-2023,Pune,Laptop,Computers,10,103744.28,1037442.80,Online
9-Aug-2023,Kolkata,Smartwatch,Wearables,9,47126.29,424136.61,Retail Store
5-Apr-2024,Mumbai,Keyboard,Accessories,5,72549.59,362747.95,Retail Store
17-May-2022,Jaipur,Tablet,Tablets,8,96992.46,775939.68,Retail Store
12-Dec-2022,Pune,Headphones,Audio,7,68851.53,481960.71,Online
22-Apr-2022,Pune,Laptop,Computers,3,34162.75,102488.25,Online
23-Nov-2023,Jaipur,Laptop,Computers,3,34548.71,103646.13,Online
21-Nov-2024,Delhi,LED TV,Television,6,11505.95,69035.70,Online
6-Oct-2024,Delhi,Headphones,Audio,3,9280.92,27842.76,Retail Store
12-Nov-2023,Pune,Headphones,Audio,7,72206.62,505446.34,Retail Store
9-Sep-2024,Delhi,Bluetooth Speaker,Audio,2,91312.47,182624.94,Retail Store
16-Oct-2022,Delhi,Laptop,Computers,2,90915.36,181830.72,Online
5-May-2023,Mumbai,LED TV,Television,5,117091.97,585459.85,Retail Store
4-Aug-2022,Pune,Bluetooth Speaker,Audio,5,92897.73,464488.65,Retail Store
20-Jan-2024,Chennai,Keyboard,Accessories,10,100500.87,1005008.70,Online
19-Jul-2024,Mumbai,Bluetooth Speaker,Audio,10,17312.20,173122.00,Retail Store
19-Nov-2022,Kolkata,Smartphone,Mobiles,2,110718.41,221436.82,Online
4-Sep-2024,Delhi,Bluetooth Speaker,Audio,1,19876.91,19876.91,Online
24-Dec-2022,Mumbai,Tablet,Tablets,10,99327.56,993275.60,Retail Store
8-Jul-2023,Delhi,Laptop,Computers,5,26030.63,130153.15,Retail Store
1-Jan-2022,Mumbai,Laptop,Computers,4,54195.89,216783.56,Retail Store
29-Sep-2023,Jaipur,Headphones,Audio,6,30453.17,182719.02,Online
24-Oct-2023,Pune,Headphones,Audio,6,103249.44,619496.64,Retail Store
7-Aug-2023,Mumbai,Smartphone,Mobiles,2,19899.39,39798.78,Retail Store
14-Jan-2023,Chennai,Smartphone,Mobiles,8,36434.31,291474.48,Retail Store
4-Jun-2024,Delhi,Laptop,Computers,9,59667.02,537003.18,Retail Store
31-Mar-2023,Chennai,LED TV,Television,5,83054.16,415270.80,Retail Store
1-Nov-2024,Hyderabad,Headphones,Audio,6,99558.83,597352.98,Retail Store
20-Feb-2022,Chennai,Keyboard,Accessories,1,105231.05,105231.05,Retail Store
12-Aug-2022,Chennai,Headphones,Audio,3,69633.55,208900.65,Online
14-Nov-2022,Mumbai,Tablet,Tablets,4,92869.05,371476.20,Retail Store
20-Jan-2023,Hyderabad,Tablet,Tablets,10,59337.94,593379.40,Retail Store
11-Feb-2023,Kolkata,Bluetooth Speaker,Audio,1,30028.37,30028.37,Online
8-Jun-2022,Mumbai,Headphones,Audio,10,16545.69,165456.90,Retail Store
8-Oct-2023,Bengaluru,Smartphone,Mobiles,5,102804.49,514022.45,Online
13-Dec-2022,Bengaluru,Smartphone,Mobiles,2,89035.05,178070.10,Online
25-Sep-2022,Jaipur,Smartwatch,Wearables,1,6381.89,6381.89,Online
10-Dec-2022,Chennai,Smartwatch,Wearables,3,67845.83,203537.49,Retail Store
3-Feb-2022,Chennai,Keyboard,Accessories,3,13322.25,39966.75,Retail Store
3-Dec-2022,Kolkata,Headphones,Audio,9,67768.38,609915.42,Online
7-Jan-2024,Pune,Laptop,Computers,2,106433.33,212866.66,Retail Store
4-Mar-2023,Delhi,Bluetooth Speaker,Audio,1,29194.94,29194.94,Online
15-Feb-2024,Pune,Keyboard,Accessories,7,68963.80,482746.60,Online
1-Oct-2023,Jaipur,Keyboard,Accessories,7,107636.07,753452.49,Retail Store
24-Feb-2024,Bengaluru,Smartphone,Mobiles,3,79366.61,238099.83,Retail Store
24-Apr-2022,Bengaluru,Headphones,Audio,8,42704.41,341635.28,Online
9-Oct-2022,Pune,LED TV,Television,8,22989.21,183913.68,Retail Store
5-Oct-2023,Delhi,LED TV,Television,3,66327.78,198983.34,Online
13-Apr-2022,Kolkata,Bluetooth Speaker,Audio,10,93418.74,934187.40,Retail Store
27-Jul-2024,Delhi,Headphones,Audio,3,103218.79,309656.37,Retail Store
30-Mar-2024,Pune,LED TV,Television,1,65612.02,65612.02,Retail Store
24-Dec-2023,Delhi,Bluetooth Speaker,Audio,9,95357.72,858219.48,Online
1-Sep-2024,Mumbai,Smartwatch,Wearables,5,75116.00,375580.00,Online
20-Apr-2023,Pune,Tablet,Tablets,8,56009.39,448075.12,Online
27-Nov-2022,Pune,Bluetooth Speaker,Audio,9,19818.42,178365.78,Retail Store
5-Sep-2022,Delhi,Keyboard,Accessories,10,92957.90,929579.00,Online
20-Oct-2022,Jaipur,Keyboard,Accessories,9,95022.60,855203.40,Online
13-Nov-2023,Mumbai,Headphones,Audio,5,38721.41,193607.05,Online
6-Jun-2023,Mumbai,Keyboard,Accessories,3,101975.40,305926.20,Online
31-Jul-2023,Hyderabad,LED TV,Television,9,47568.68,428118.12,Online
2-Nov-2023,Hyderabad,Headphones,Audio,8,40236.39,321891.12,Retail Store
1-Oct-2022,Hyderabad,Keyboard,Accessories,1,101748.99,101748.99,Online
23-Dec-2024,Hyderabad,Laptop,Computers,1,35183.43,35183.43,Retail Store
7-Jul-2023,Delhi,Smartwatch,Wearables,5,17017.47,85087.35,Retail Store
24-Aug-2023,Bengaluru,Headphones,Audio,4,117284.29,469137.16,Retail Store
8-Jan-2022,Hyderabad,LED TV,Television,8,49647.71,397181.68,Retail Store
28-Oct-2022,Delhi,Bluetooth Speaker,Audio,2,118026.96,236053.92,Retail Store
27-May-2023,Jaipur,Headphones,Audio,9,109832.26,988490.34,Retail Store
10-Sep-2023,Delhi,Headphones,Audio,7,51700.87,361906.09,Retail Store
2-Jan-2024,Pune,Keyboard,Accessories,1,86715.67,86715.67,Retail Store
15-Aug-2022,Kolkata,Bluetooth Speaker,Audio,4,95596.49,382385.96,Online
1-Jul-2023,Chennai,LED TV,Television,7,18570.02,129990.14,Online
26-Nov-2023,Delhi,Laptop,Computers,9,12225.24,110027.16,Online
23-Sep-2022,Bengaluru,Tablet,Tablets,1,48378.37,48378.37,Online
13-Mar-2024,Bengaluru,Smartphone,Mobiles,3,12201.59,36604.77,Online
2-Sep-2023,Hyderabad,Smartphone,Mobiles,7,26014.94,182104.58,Online
7-Jun-2022,Bengaluru,Bluetooth Speaker,Audio,4,92984.65,371938.60,Online
2-Feb-2022,Hyderabad,LED TV,Television,1,81198.38,81198.38,Online
16-Oct-2023,Jaipur,Smartwatch,Wearables,1,84137.18,84137.18,Retail Store
12-Apr-2023,Kolkata,LED TV,Television,3,5571.80,16715.40,Online
29-Jun-2022,Kolkata,Smartwatch,Wearables,6,79341.34,476048.04,Online
21-Feb-2022,Chennai,Keyboard,Accessories,2,98879.00,197758.00,Online
18-Sep-2024,Delhi,Laptop,Computers,10,55762.76,557627.60,Online
2-Sep-2023,Bengaluru,Bluetooth Speaker,Audio,1,27016.05,27016.05,Online
7-Feb-2022,Delhi,Bluetooth Speaker,Audio,3,56160.62,168481.86,Online
4-Apr-2022,Jaipur,Bluetooth Speaker,Audio,4,37572.86,150291.44,Online
5-May-2024,Chennai,Laptop,Computers,6,39578.42,237470.52,Retail Store
9-Oct-2022,Hyderabad,Tablet,Tablets,2,61689.21,123378.42,Online
20-Nov-2022,Mumbai,Keyboard,Accessories,6,81875.59,491253.54,Online
12-Aug-2023,Kolkata,Smartphone,Mobiles,5,98589.10,492945.50,Retail Store
4-Oct-2022,Hyderabad,Bluetooth Speaker,Audio,5,114922.71,574613.55,Retail Store
4-Oct-2022,Kolkata,Headphones,Audio,7,116056.10,812392.70,Retail Store
26-Dec-2023,Jaipur,Headphones,Audio,9,58297.33,524675.97,Retail Store
18-Jun-2022,Mumbai,Keyboard,Accessories,5,74809.72,374048.60,Online
25-Jan-2023,Jaipur,LED TV,Television,9,104134.17,937207.53,Online
3-Nov-2022,Chennai,Keyboard,Accessories,10,118969.84,1189698.40,Retail Store
3-Aug-2022,Jaipur,Laptop,Computers,9,106076.98,954692.82,Retail Store
14-Apr-2022,Bengaluru,Headphones,Audio,2,28111.01,56222.02,Retail Store
8-Mar-2024,Pune,Smartwatch,Wearables,6,66335.00,398010.00,Retail Store
18-Dec-2024,Delhi,Smartwatch,Wearables,4,10216.61,40866.44,Online
15-Oct-2022,Hyderabad,Smartphone,Mobiles,5,8052.49,40262.45,Online
28-Feb-2022,Mumbai,Bluetooth Speaker,Audio,6,51867.64,311205.84,Online
16-Sep-2023,Jaipur,Keyboard,Accessories,2,73358.93,146717.86,Online
8-Mar-2022,Hyderabad,Laptop,Computers,4,82531.44,330125.76,Online
7-Sep-2024,Kolkata,Laptop,Computers,1,51343.54,51343.54,Retail Store
19-Oct-2022,Mumbai,Tablet,Tablets,4,10546.52,42186.08,Online
17-Apr-2024,Kolkata,LED TV,Television,9,58659.33,527933.97,Online
2-Mar-2024,Hyderabad,Tablet,Tablets,2,111359.97,222719.94,Online
25-Feb-2022,Chennai,Tablet,Tablets,3,24792.65,74377.95,Retail Store
22-Mar-2022,Mumbai,Headphones,Audio,2,35348.62,70697.24,Online
1-Feb-2023,Bengaluru,Headphones,Audio,9,104676.49,942088.41,Retail Store
4-Jan-2022,Delhi,Smartwatch,Wearables,7,38433.97,269037.79,Online
31-Mar-2022,Bengaluru,Smartwatch,Wearables,3,95748.14,287244.42,Online
11-Feb-2023,Bengaluru,Smartphone,Mobiles,2,91677.44,183354.88,Retail Store
5-Jun-2022,Bengaluru,Keyboard,Accessories,10,82467.02,824670.20,Retail Store
1-Jan-2022,Pune,LED TV,Television,2,83513.20,167026.40,Retail Store
4-Sep-2024,Chennai,Smartwatch,Wearables,9,112616.48,1013548.32,Retail Store
10-Oct-2024,Kolkata,Bluetooth Speaker,Audio,1,102709.02,102709.02,Retail Store
24-Dec-2024,Kolkata,Laptop,Computers,8,85477.91,683823.28,Retail Store
30-Mar-2023,Hyderabad,Smartphone,Mobiles,2,30162.32,60324.64,Online
11-Feb-2023,Chennai,Smartphone,Mobiles,2,65807.13,131614.26,Online
13-Nov-2023,Bengaluru,Bluetooth Speaker,Audio,3,94876.81,284630.43,Retail Store
29-Jul-2022,Delhi,Smartwatch,Wearables,9,68631.20,617680.80,Online
24-Aug-2022,Hyderabad,Smartphone,Mobiles,9,46634.78,419713.02,Online
26-Dec-2024,Jaipur,LED TV,Television,6,117842.53,707055.18,Retail Store
8-Nov-2023,Bengaluru,Headphones,Audio,7,90262.40,631836.80,Online
17-Mar-2022,Mumbai,LED TV,Television,5,35764.30,178821.50,Online
28-Sep-2024,Jaipur,Smartwatch,Wearables,9,51581.27,464231.43,Online
11-Feb-2024,Hyderabad,LED TV,Television,9,104680.76,942126.84,Online
15-Dec-2023,Pune,Laptop,Computers,6,65442.82,392656.92,Online
20-Jul-2024,Pune,Bluetooth Speaker,Audio,8,60520.72,484165.76,Retail Store
20-Jun-2023,Jaipur,LED TV,Television,8,9363.18,74905.44,Online
22-Nov-2022,Delhi,Tablet,Tablets,9,57416.31,516746.79,Online
19-Dec-2023,Hyderabad,Headphones,Audio,4,97371.42,389485.68,Online
3-May-2022,Delhi,Smartwatch,Wearables,1,106295.77,106295.77,Retail Store
27-Jul-2022,Mumbai,Laptop,Computers,10,106907.95,1069079.50,Online
9-Aug-2023,Delhi,LED TV,Television,5,109594.48,547972.40,Retail Store
19-May-2022,Mumbai,LED TV,Television,6,65464.61,392787.66,Retail Store
18-Oct-2022,Chennai,Tablet,Tablets,1,44303.91,44303.91,Online
18-May-2022,Delhi,Headphones,Audio,4,10593.84,42375.36,Retail Store
20-Apr-2022,Kolkata,Headphones,Audio,10,72855.62,728556.20,Retail Store
6-Aug-2023,Delhi,Smartphone,Mobiles,4,32885.69,131542.76,Online
18-Jan-2022,Jaipur,Tablet,Tablets,3,69650.48,208951.44,Retail Store
23-Dec-2024,Kolkata,Bluetooth Speaker,Audio,4,118735.53,474942.12,Retail Store
16-Jul-2024,Delhi,Tablet,Tablets,3,33228.89,99686.67,Online
19-Sep-2022,Delhi,Laptop,Computers,8,97492.73,779941.84,Retail Store
30-Jun-2023,Bengaluru,Keyboard,Accessories,10,111596.37,1115963.70,Retail Store
28-Jun-2022,Hyderabad,Bluetooth Speaker,Audio,6,26662.62,159975.72,Retail Store
20-Jun-2024,Delhi,Keyboard,Accessories,3,64069.26,192207.78,Retail Store
12-Oct-2024,Chennai,Headphones,Audio,1,73689.55,73689.55,Online
25-Nov-2022,Kolkata,Tablet,Tablets,9,17290.70,155616.30,Online
11-Oct-2024,Bengaluru,LED TV,Television,6,62665.86,375995.16,Online
24-Mar-2023,Delhi,Bluetooth Speaker,Audio,6,72415.06,434490.36,Online
1-Mar-2023,Hyderabad,Smartphone,Mobiles,10,20863.49,208634.90,Retail Store
28-Jul-2022,Mumbai,Laptop,Computers,7,30020.81,210145.67,Retail Store
10-Sep-2023,Hyderabad,Smartphone,Mobiles,2,11599.64,23199.28,Online
5-Apr-2024,Mumbai,Smartwatch,Wearables,3,99609.11,298827.33,Retail Store
1-Aug-2024,Delhi,Bluetooth Speaker,Audio,5,19381.39,96906.95,Retail Store
24-May-2023,Delhi,Smartphone,Mobiles,2,29263.79,58527.58,Online
24-Jun-2022,Jaipur,Headphones,Audio,1,117159.90,117159.90,Online
21-Feb-2023,Pune,Tablet,Tablets,8,27298.18,218385.44,Online
11-Apr-2023,Delhi,Tablet,Tablets,3,92014.81,276044.43,Online
12-Jul-2024,Delhi,Laptop,Computers,8,96836.99,774695.92,Retail Store
19-Aug-2024,Chennai,Bluetooth Speaker,Audio,5,48307.08,241535.40,Online
27-Dec-2023,Jaipur,Tablet,Tablets,8,10571.02,84568.16,Online
14-Dec-2024,Jaipur,LED TV,Television,9,101121.36,910092.24,Retail Store
13-Apr-2022,Delhi,Smartphone,Mobiles,6,34022.04,204132.24,Online
22-Jan-2022,Delhi,Bluetooth Speaker,Audio,3,67924.95,203774.85,Retail Store
26-Apr-2024,Bengaluru,Tablet,Tablets,6,117162.09,702972.54,Retail Store
12-Apr-2022,Kolkata,Laptop,Computers,9,93875.56,844880.04,Retail Store
1-May-2022,Mumbai,Tablet,Tablets,4,64935.78,259743.12,Retail Store
9-Jan-2024,Bengaluru,Tablet,Tablets,3,79078.61,237235.83,Retail Store
29-Jun-2023,Chennai,Headphones,Audio,4,37243.58,148974.32,Retail Store
6-Feb-2024,Hyderabad,Tablet,Tablets,9,25454.57,229091.13,Retail Store
10-May-2024,Delhi,LED TV,Television,7,50717.77,355024.39,Online
24-Jun-2023,Jaipur,Smartphone,Mobiles,2,94348.75,188697.50,Online
30-Mar-2024,Chennai,Bluetooth Speaker,Audio,6,62338.67,374032.02,Retail Store
20-Jul-2023,Bengaluru,Bluetooth Speaker,Audio,3,92114.95,276344.85,Online
29-Nov-2024,Mumbai,Headphones,Audio,4,107267.99,429071.96,Online
27-Sep-2023,Bengaluru,Smartphone,Mobiles,8,76198.65,609589.20,Online
7-Nov-2024,Delhi,Smartphone,Mobiles,3,36719.38,110158.14,Online
31-Aug-2023,Kolkata,Tablet,Tablets,1,98962.88,98962.88,Retail Store
22-Apr-2023,Kolkata,Smartwatch,Wearables,1,36788.33,36788.33,Retail Store
26-Apr-2023,Delhi,Tablet,Tablets,4,66602.35,266409.40,Online
3-May-2022,Hyderabad,LED TV,Television,6,61374.22,368245.32,Retail Store
8-Aug-2022,Bengaluru,Bluetooth Speaker,Audio,3,83305.17,249915.51,Retail Store
20-Dec-2023,Pune,Bluetooth Speaker,Audio,6,95370.45,572222.70,Online
24-Jul-2024,Hyderabad,LED TV,Television,3,97014.48,291043.44,Retail Store
20-Jun-2022,Hyderabad,Bluetooth Speaker,Audio,10,51401.30,514013.00,Online
29-Apr-2023,Kolkata,Headphones,Audio,6,89150.93,534905.58,Retail Store
9-Mar-2023,Delhi,Bluetooth Speaker,Audio,6,77746.92,466481.52,Retail Store
2-Jul-2023,Pune,LED TV,Television,9,76332.29,686990.61,Online
12-Aug-2024,Kolkata,Smartphone,Mobiles,7,62842.89,439900.23,Retail Store
16-Nov-2023,Mumbai,Laptop,Computers,5,113251.37,566256.85,Online
27-Apr-2022,Kolkata,LED TV,Television,7,22442.37,157096.59,Online
9-Jul-2023,Jaipur,Bluetooth Speaker,Audio,3,67807.30,203421.90,Online
24-Nov-2024,Hyderabad,Smartwatch,Wearables,2,111488.90,222977.80,Online
21-Jun-2024,Jaipur,Laptop,Computers,3,25937.08,77811.24,Online
20-Apr-2024,Jaipur,LED TV,Television,10,116884.78,1168847.80,Online
3-Mar-2023,Pune,Smartphone,Mobiles,6,78545.33,471271.98,Online
24-Nov-2023,Chennai,Smartwatch,Wearables,6,13939.86,83639.16,Online
25-Oct-2023,Bengaluru,Tablet,Tablets,8,88229.31,705834.48,Online
18-Jan-2023,Pune,Smartphone,Mobiles,10,100300.23,1003002.30,Retail Store
20-Jul-2023,Bengaluru,Headphones,Audio,10,24682.10,246821.00,Online
17-Feb-2023,Pune,Smartwatch,Wearables,8,109738.85,877910.80,Online
21-Oct-2022,Bengaluru,Smartphone,Mobiles,2,52244.38,104488.76,Retail Store
7-Dec-2024,Hyderabad,Laptop,Computers,2,40338.31,80676.62,Retail Store
8-Jan-2024,Chennai,Tablet,Tablets,2,107124.47,214248.94,Online
25-Oct-2024,Chennai,Bluetooth Speaker,Audio,10,116555.15,1165551.50,Online
14-Feb-2024,Jaipur,Smartphone,Mobiles,6,55149.63,330897.78,Retail Store
29-Nov-2023,Kolkata,Smartphone,Mobiles,6,59391.52,356349.12,Online
26-Feb-2024,Mumbai,Smartwatch,Wearables,2,47895.38,95790.76,Retail Store
14-Apr-2022,Delhi,Smartwatch,Wearables,2,75802.43,151604.86,Retail Store
3-Oct-2023,Delhi,Smartwatch,Wearables,8,118868.39,950947.12,Retail Store
8-Jun-2023,Kolkata,Headphones,Audio,5,49248.49,246242.45,Retail Store
20-Dec-2023,Chennai,Laptop,Computers,3,69182.85,207548.55,Online
25-Nov-2022,Jaipur,Bluetooth Speaker,Audio,7,114834.65,803842.55,Retail Store
27-Feb-2023,Kolkata,Laptop,Computers,2,88213.87,176427.74,Online
22-Jul-2023,Delhi,Smartwatch,Wearables,7,119242.56,834697.92,Retail Store
19-Jun-2024,Hyderabad,Smartphone,Mobiles,10,55751.32,557513.20,Retail Store
12-May-2024,Jaipur,Laptop,Computers,7,95822.55,670757.85,Retail Store
8-Sep-2022,Delhi,Headphones,Audio,3,101535.48,304606.44,Retail Store
11-May-2023,Mumbai,Tablet,Tablets,5,42821.96,214109.80,Retail Store
17-Sep-2024,Chennai,Laptop,Computers,4,7033.75,28135.00,Retail Store
31-Dec-2024,Bengaluru,Tablet,Tablets,5,59853.59,299267.95,Retail Store
6-Apr-2023,Kolkata,Bluetooth Speaker,Audio,10,113407.41,1134074.10,Retail Store
16-Aug-2023,Delhi,Keyboard,Accessories,6,71164.17,426985.02,Retail Store
14-Jun-2024,Hyderabad,Headphones,Audio,9,47586.06,428274.54,Online
3-Mar-2024,Kolkata,Smartwatch,Wearables,6,52854.10,317124.60,Retail Store
16-Feb-2023,Mumbai,Bluetooth Speaker,Audio,8,37742.64,301941.12,Online
19-Oct-2024,Hyderabad,Headphones,Audio,6,37806.95,226841.70,Online
23-Aug-2024,Mumbai,Bluetooth Speaker,Audio,10,47989.25,479892.50,Online
26-May-2023,Jaipur,LED TV,Television,7,64894.89,454264.23,Retail Store
22-Mar-2024,Delhi,Keyboard,Accessories,8,93004.74,744037.92,Online
13-Mar-2023,Bengaluru,Headphones,Audio,10,73748.91,737489.10,Retail Store
10-Jul-2022,Chennai,Keyboard,Accessories,2,34397.86,68795.72,Retail Store
14-Oct-2024,Jaipur,LED TV,Television,10,67981.34,679813.40,Online
16-Jan-2023,Delhi,Laptop,Computers,4,8103.91,32415.64,Online
8-Jan-2023,Mumbai,Laptop,Computers,9,24584.84,221263.56,Online
6-Sep-2022,Kolkata,Smartwatch,Wearables,7,37440.00,262080.00,Online
9-Feb-2022,Delhi,Smartwatch,Wearables,7,23231.35,162619.45,Retail Store
19-Feb-2024,Bengaluru,Bluetooth Speaker,Audio,5,6440.96,32204.80,Online
14-Jul-2022,Bengaluru,Tablet,Tablets,10,117407.58,1174075.80,Retail Store
23-Mar-2024,Hyderabad,Smartwatch,Wearables,1,32751.16,32751.16,Online
