Date,Keyword_City,Keyword_Product,Keyword_Category,Keyword_Channel,Quantity,Unit Price,Total Sales
15-Aug-24,1,5,3,15,5,33968.56,169842.8
26-Oct-23,1,3,3,15,3,54157.7,162473.1
01-Feb-23,6,5,3,10,9,13942.79,125485.11
20-Aug-22,5,4,4,15,7,52416.81,366917.67
21-Aug-22,1,1,1,10,2,73728.21,147456.42
03-Nov-23,5,2,2,15,2,95999.94,191999.88
13-Oct-24,2,8,7,15,5,41836.14,209180.7
30-Jun-24,7,7,6,10,9,118399.27,1065593.43
30-Jun-24,7,8,7,15,10,91788.19,917881.9
14-Feb-24,4,8,7,10,3,37711.43,113134.29
16-Oct-22,6,2,2,15,5,16456.43,82282.15
04-Oct-23,7,5,3,15,8,31581.27,252650.16
09-Jan-24,8,1,1,15,5,6739.35,33696.75
06-Mar-23,7,7,6,15,8,108420.07,867360.56
02-Jul-24,7,8,7,10,2,86875.63,173751.26
25-Feb-22,3,8,7,15,7,41097.41,287681.87
02-Jun-24,5,8,7,15,2,9639.12,19278.24
03-Oct-23,1,2,2,10,1,114402.88,114402.88
11-Mar-22,5,2,2,10,4,30684.77,122739.08
20-Jun-22,2,4,4,15,7,77916.15,545413.05
26-Dec-23,2,5,3,10,10,11550.42,115504.2
30-Aug-24,2,7,6,15,6,69671.04,418026.24
01-Jan-22,8,4,4,10,4,62403.89,249615.56
10-Dec-22,5,6,5,10,6,9127.4,54764.4
10-Jan-23,2,3,3,15,8,37893.27,303146.16
01-Jan-24,5,4,4,15,7,111789.91,782529.37
23-Nov-23,7,4,4,10,10,48349.61,483496.1
05-Jul-24,6,2,2,10,1,75651.46,75651.46
19-Jun-23,3,3,3,15,9,39797.5,358177.5
07-Jul-22,4,4,4,10,1,79193.17,79193.17
17-May-24,8,4,4,15,8,113279.33,906234.64
12-Sep-24,4,1,1,10,9,27673.75,249063.75
04-Jun-23,1,8,7,10,5,75149.66,375748.3
08-Jan-22,8,7,6,10,3,68095.3,204285.9
09-Jul-22,3,3,3,15,7,93432.5,654027.5
22-Mar-24,3,8,7,15,5,18903.52,94517.6
31-Mar-23,3,3,3,15,6,56011.72,336070.32
29-Jan-24,2,6,5,10,8,73055.42,584443.36
24-Aug-22,2,8,7,15,3,33908.18,101724.54
22-Aug-24,3,7,6,15,6,31013,186078
09-Jan-23,5,4,4,10,10,80098.41,800984.1
16-Oct-22,1,2,2,10,9,37279.48,335515.32
02-Aug-22,2,4,4,15,7,64783.65,453485.55
28-Jul-22,7,5,3,10,3,67424.76,202274.28
12-Jul-24,6,1,1,15,3,11190.97,33572.91
23-Mar-22,2,6,5,10,7,83273.84,582916.88
27-Jan-22,6,8,7,15,7,41436.98,290058.86
06-Jun-24,7,4,4,10,10,111385.26,1113852.6
22-Oct-22,4,5,3,15,9,6924.79,62323.11
30-Apr-24,1,4,4,15,6,48786.73,292720.38
30-May-23,5,1,1,10,5,33951.3,169756.5
28-May-23,5,3,3,10,8,51424.13,411393.04
17-Jun-23,5,5,3,10,8,109048.13,872385.04
02-Jun-24,3,3,3,10,2,71007.73,142015.46
13-Nov-23,7,3,3,15,10,70812.14,708121.4
07-Oct-23,1,6,5,15,5,97010.07,485050.35
07-Jan-24,7,6,5,15,5,90239.31,451196.55
02-Jul-22,1,5,3,15,3,113568.97,340706.91
22-Aug-23,7,6,5,10,1,74312.37,74312.37
07-Dec-22,7,2,2,15,4,29242.45,116969.8
05-Jan-24,3,6,5,15,5,83026.12,415130.6
22-Mar-24,4,2,2,10,3,102736.76,308210.28
15-Feb-24,4,8,7,15,7,89648.18,627537.26
25-Apr-24,3,8,7,10,4,78232.94,312931.76
17-Mar-24,4,3,3,15,3,47533.58,142600.74
25-Sep-23,2,5,3,15,2,84481.98,168963.96
04-May-22,7,4,4,10,8,46777.45,374219.6
03-Sep-24,7,8,7,10,9,52310.86,470797.74
10-Mar-24,5,3,3,10,2,9443.74,18887.48
09-Jul-22,2,5,3,10,5,81577.37,407886.85
18-May-23,5,2,2,15,8,100960.37,807682.96
03-Jun-24,2,1,1,10,10,62896.13,628961.3
17-Feb-24,8,1,1,10,1,13325.3,13325.3
11-Dec-24,5,1,1,10,4,16869.01,67476.04
22-Oct-24,8,3,3,10,9,117318.37,1055865.33
18-Dec-22,3,1,1,15,10,93711.44,937114.4
05-Apr-24,1,1,1,10,5,51835,259175
09-Nov-24,7,7,6,10,5,110215.54,551077.7
06-May-23,2,6,5,10,5,69728.73,348643.65
27-Jun-22,2,7,6,15,5,54630.23,273151.15
22-Apr-24,6,7,6,10,3,52622.11,157866.33
08-Apr-24,7,7,6,15,8,81990.5,655924
09-Jan-23,7,5,3,10,8,82537.57,660300.56
13-Apr-23,7,5,3,10,2,80853.7,161707.4
24-Nov-23,7,1,1,15,8,21079.37,168634.96
30-Apr-24,1,6,5,15,5,55462.81,277314.05
28-Jul-24,7,4,4,10,5,90580.08,452900.4
15-May-22,5,4,4,15,2,34275.31,68550.62
05-Nov-24,5,3,3,10,4,101736.21,406944.84
05-Nov-23,7,7,6,10,7,103517.69,724623.83
04-Feb-22,6,8,7,15,8,69828.31,558626.48
01-May-23,3,7,6,10,2,68989.31,137978.62
27-Mar-24,2,5,3,10,3,114465.57,343396.71
27-Sep-24,1,2,2,15,8,60362.08,482896.64
08-Jul-23,2,7,6,15,3,27831.22,83493.66
08-Nov-24,8,6,5,15,2,103352.01,206704.02
27-Aug-24,2,7,6,15,1,29026.53,29026.53
02-Sep-22,4,3,3,15,8,25014.56,200116.48
05-Jul-22,3,6,5,10,10,52762.69,527626.9
12-Sep-22,6,6,5,10,2,84393.08,168786.16
11-Sep-24,4,3,3,10,1,74369.28,74369.28
29-Jan-22,2,7,6,10,1,53904.11,53904.11
30-Aug-24,1,2,2,15,2,30037.58,60075.16
30-Jan-23,7,5,3,10,1,32210.34,32210.34
13-Nov-22,1,3,3,10,8,62741.33,501930.64
05-Jun-23,1,7,6,10,7,72196.33,505374.31
12-Apr-24,4,8,7,15,1,53625.39,53625.39
26-Aug-23,7,3,3,10,8,16334.73,130677.84
29-Mar-23,2,4,4,10,1,16380.6,16380.6
15-Nov-23,3,2,2,15,9,91153.98,820385.82
14-Nov-23,5,8,7,15,6,92989.75,557938.5
05-Sep-23,7,5,3,15,1,50891.65,50891.65
12-Jan-24,3,8,7,15,5,35551.45,177757.25
26-Oct-23,7,8,7,15,6,12949.36,77696.16
16-May-24,7,6,5,10,5,21172.23,105861.15
26-Oct-22,4,8,7,10,8,38136.82,305094.56
09-Aug-24,4,7,6,15,4,36724.87,146899.48
21-Feb-24,7,2,2,15,3,29795.41,89386.23
18-Jan-22,8,1,1,10,6,54119.45,324716.7
31-May-23,3,1,1,10,5,67900.07,339500.35
19-Jan-22,3,6,5,10,6,77871.47,467228.82
30-Apr-23,8,2,2,15,1,35612.88,35612.88
16-Apr-24,8,3,3,15,2,56908.7,113817.4
09-Apr-23,7,1,1,10,3,74628.21,223884.63
17-Dec-24,1,6,5,10,9,52535.23,472817.07
07-Mar-24,2,1,1,10,5,18096.81,90484.05
22-Nov-23,3,8,7,10,6,106881.87,641291.22
08-Mar-24,2,7,6,15,6,11032.39,66194.34
28-Mar-24,8,2,2,10,8,85095.43,680763.44
21-Mar-24,5,1,1,15,7,114155.5,799088.5
08-Jun-24,4,8,7,15,7,77841.58,544891.06
25-Dec-24,8,4,4,15,9,62121.18,559090.62
24-Jul-22,5,1,1,15,1,69861.97,69861.97
26-Sep-23,7,1,1,15,6,16005.08,96030.48
01-Dec-23,1,3,3,15,8,32238.67,257909.36
23-Dec-22,1,1,1,15,8,21782.93,174263.44
29-May-22,3,6,5,15,3,35963.85,107891.55
10-Dec-22,4,6,5,10,5,14686.23,73431.15
05-Sep-24,6,5,3,10,4,76776.57,307106.28
16-Feb-24,7,5,3,15,3,83345.5,250036.5
24-May-24,4,7,6,15,2,6969.57,13939.14
31-May-23,7,5,3,15,8,38048.81,304390.48
27-Oct-24,6,2,2,15,1,24903.37,24903.37
20-Aug-24,5,3,3,15,7,62875.75,440130.25
09-Sep-22,7,6,5,15,3,104830.72,314492.16
08-Sep-22,4,6,5,10,9,103399.49,930595.41
14-Apr-22,1,1,1,15,10,63188.19,631881.9
05-Feb-23,6,2,2,10,4,59739.44,238957.76
22-Mar-22,5,6,5,15,10,93596.17,935961.7
25-Jun-22,2,6,5,10,8,59452.29,475618.32
02-Dec-23,5,3,3,15,7,78165.28,547156.96
16-Jan-22,8,6,5,10,1,74931.81,74931.81
09-Oct-23,2,8,7,15,5,84209.66,421048.3
19-Mar-23,4,7,6,10,5,119706.52,598532.6
14-Jul-22,7,8,7,15,3,75085.05,225255.15
31-Dec-23,2,2,2,15,8,85784.1,686272.8
30-Oct-23,2,2,2,15,9,28226.93,254042.37
09-Nov-22,6,8,7,15,6,78479.34,470876.04
27-Dec-23,4,3,3,15,5,50512.12,252560.6
14-Mar-22,4,2,2,10,6,39690.37,238142.22
20-Feb-22,6,5,3,10,2,56452.65,112905.3
20-Apr-24,7,4,4,10,9,32370.6,291335.4
18-Nov-23,4,1,1,10,3,13639.68,40919.04
18-Dec-23,1,2,2,10,1,91935.06,91935.06
27-Apr-22,4,5,3,10,6,6506.56,39039.36
04-Apr-23,6,4,4,15,8,51650.47,413203.76
16-Sep-24,5,2,2,10,6,62476.12,374856.72
28-Aug-22,3,5,3,10,8,38607.64,308861.12
20-Apr-23,4,7,6,15,3,90801.81,272405.43
19-Jun-23,7,1,1,10,6,64808.09,388848.54
31-Dec-22,7,7,6,10,1,87578.13,87578.13
03-Feb-24,8,5,3,15,6,117639.27,705835.62
24-Jul-23,2,8,7,15,10,79791.63,797916.3
29-Apr-23,1,6,5,15,1,77762.43,77762.43
19-Nov-22,3,3,3,10,8,93700.04,749600.32
16-Nov-23,2,4,4,15,3,63131.5,189394.5
18-Jan-23,3,2,2,15,6,75641.14,453846.84
03-Sep-23,3,1,1,15,5,108617.96,543089.8
11-Aug-24,3,2,2,15,6,60660.56,363963.36
29-Dec-24,5,6,5,15,6,97518.9,585113.4
13-May-23,1,8,7,15,5,119475.43,597377.15
07-Jun-24,4,3,3,10,2,67707.58,135415.16
27-Feb-23,4,7,6,15,2,26228.51,52457.02
08-Sep-23,3,4,4,10,5,114169.05,570845.25
29-Nov-23,1,8,7,10,7,106301.9,744113.3
01-May-24,1,6,5,10,2,73960.85,147921.7
24-Oct-24,2,4,4,10,8,89431.91,715455.28
25-Apr-22,3,4,4,15,4,28939.94,115759.76
01-Jan-22,4,3,3,15,8,88905.8,711246.4
04-Apr-23,7,2,2,15,4,64530.41,258121.64
12-Sep-22,3,7,6,10,2,109240.39,218480.78
19-Aug-23,2,5,3,10,2,68071.11,136142.22
05-Jul-23,5,4,4,15,8,87634.31,701074.48
08-Aug-24,4,4,4,10,1,41795.52,41795.52
07-Feb-22,7,6,5,15,9,65090.08,585810.72
18-Apr-24,8,6,5,15,1,36938.79,36938.79
20-Aug-22,3,2,2,10,9,53939.35,485454.15
27-Jul-24,4,1,1,10,5,25829.91,129149.55
24-Oct-22,4,6,5,10,8,18936.02,151488.16
21-Jan-24,5,3,3,15,5,98994.94,494974.7
07-Nov-23,8,7,6,10,7,113876.77,797137.39
11-Apr-22,2,1,1,15,10,42957.69,429576.9
07-Jun-22,3,7,6,10,8,24631.21,197049.68
21-Apr-22,8,6,5,15,6,101598.94,609593.64
26-Feb-22,4,8,7,10,6,103816.3,622897.8
18-Mar-22,6,2,2,10,2,77854.25,155708.5
29-Apr-22,7,7,6,10,8,95997.34,767978.72
05-Jul-22,6,3,3,15,4,74193.26,296773.04
22-Nov-23,2,8,7,15,2,30950.86,61901.72
01-Mar-23,3,4,4,15,1,80005.53,80005.53
19-Jul-23,2,3,3,10,2,49672.38,99344.76
22-Dec-22,6,8,7,10,1,99973.45,99973.45
02-Jun-22,1,2,2,10,3,55314.98,165944.94
29-Apr-22,4,4,4,15,1,46601.72,46601.72
29-Aug-23,6,1,1,10,7,60389.23,422724.61
04-Nov-23,4,8,7,15,4,108826.59,435306.36
14-Jul-24,1,4,4,10,7,47337.96,331365.72
10-Jan-24,2,7,6,15,8,89368.17,714945.36
22-May-24,8,8,7,15,9,87494.16,787447.44
25-Mar-24,5,7,6,10,8,85976.81,687814.48
23-Mar-24,5,8,7,15,5,63015.38,315076.9
04-Dec-24,5,8,7,10,8,85752.9,686023.2
22-Nov-23,3,5,3,15,2,113486.84,226973.68
17-Jul-22,6,7,6,15,2,38803.95,77607.9
02-Mar-22,4,4,4,15,5,10378.13,51890.65
14-Mar-24,3,6,5,10,7,108570.96,759996.72
30-Jan-24,1,1,1,15,7,118867.7,832073.9
01-Jun-24,8,2,2,15,4,71523.14,286092.56
13-Sep-24,2,2,2,15,1,68133.71,68133.71
12-Jul-24,1,7,6,15,9,82375.76,741381.84
23-Jan-24,3,3,3,15,1,23212.41,23212.41
07-Jun-23,6,8,7,10,1,29602.64,29602.64
08-Nov-23,5,2,2,10,10,119418.38,1194183.8
15-Feb-24,1,2,2,15,10,14250.17,142501.7
03-Mar-23,3,3,3,15,8,5814.59,46516.72
02-Sep-24,8,4,4,10,9,106255.41,956298.69
03-Oct-23,6,7,6,10,1,62713.44,62713.44
12-Feb-22,5,1,1,10,5,38065.16,190325.8
07-Jan-22,6,8,7,15,5,77985.09,389925.45
17-Mar-24,6,7,6,10,10,41221.18,412211.8
18-Feb-23,1,5,3,10,2,59514.1,119028.2
03-Aug-24,2,2,2,10,3,119705.17,359115.51
02-Oct-23,8,5,3,10,2,73475.33,146950.66
05-Jun-23,2,3,3,15,9,84412.61,759713.49
15-May-24,7,4,4,10,1,116194.77,116194.77
28-Jul-24,8,1,1,15,2,28759.64,57519.28
10-Dec-23,6,8,7,10,10,108770.78,1087707.8
28-May-23,5,6,5,10,10,100821.2,1008212
23-Jul-24,6,2,2,15,5,116750.7,583753.5
08-Feb-22,7,6,5,15,6,26745.59,160473.54
05-Apr-24,5,4,4,10,2,19866.47,39732.94
30-Sep-24,2,4,4,10,9,17967.07,161703.63
01-Jan-22,2,1,1,10,10,82205.39,822053.9
16-Aug-24,6,7,6,15,6,54642.69,327856.14
10-Jun-24,6,7,6,15,7,94771.42,663399.94
08-Apr-23,8,2,2,15,9,31914.82,287233.38
16-Sep-24,4,3,3,10,4,51374.73,205498.92
12-Dec-23,8,8,7,10,1,26200.21,26200.21
26-Jun-22,4,3,3,15,9,54271.93,488447.37
10-Nov-23,1,5,3,10,7,102748.01,719236.07
30-Oct-24,6,2,2,15,1,6099.58,6099.58
18-Dec-24,7,5,3,10,5,72187.36,360936.8
17-Mar-22,2,2,2,15,6,58943.26,353659.56
18-Aug-23,1,5,3,10,2,6501.71,13003.42
21-Oct-24,2,3,3,15,8,69575.8,556606.4
09-Dec-22,4,1,1,10,8,116496.96,931975.68
26-Dec-23,8,1,1,15,9,46762.44,420861.96
14-Jun-22,8,2,2,15,1,80885.54,80885.54
03-Sep-24,4,3,3,10,10,97634.77,976347.7
19-Apr-22,3,6,5,15,10,50227.59,502275.9
01-Feb-23,5,7,6,15,3,26809.69,80429.07
13-Sep-24,4,8,7,15,3,35551.98,106655.94
08-Jul-24,2,1,1,10,9,84966.76,764700.84
11-Aug-23,5,8,7,10,3,119486.85,358460.55
15-Nov-24,7,7,6,15,8,114097.21,912777.68
16-Jul-22,5,6,5,15,1,107800.71,107800.71
09-Oct-23,1,8,7,10,6,28607.95,171647.7
24-Nov-23,1,6,5,10,6,24555.8,147334.8
15-Feb-24,4,8,7,10,2,49640.98,99281.96
19-Jun-22,7,2,2,15,9,21057.22,189514.98
30-Aug-22,1,1,1,10,6,111431.78,668590.68
03-Nov-22,2,6,5,15,3,74460.37,223381.11
20-Mar-24,5,8,7,15,4,49508.48,198033.92
30-Mar-22,6,7,6,10,7,40540.4,283782.8
18-May-23,8,7,6,10,6,118995.08,713970.48
21-Mar-24,6,6,5,15,4,33397.79,133591.16
10-Jul-22,7,5,3,15,3,85046.18,255138.54
10-May-24,8,6,5,10,9,82892.29,746030.61
04-Mar-22,3,1,1,10,1,21471.3,21471.3
05-Dec-24,3,8,7,15,10,77798.56,777985.6
14-Sep-23,5,2,2,15,2,100099.19,200198.38
29-Nov-23,8,6,5,10,10,66687.81,666878.1
25-Aug-24,3,5,3,15,4,34645.52,138582.08
19-May-23,6,5,3,10,4,82868.44,331473.76
08-Feb-23,5,3,3,10,1,112066.4,112066.4
04-Jun-23,3,5,3,10,6,50112.17,300673.02
15-Jan-23,4,8,7,10,10,119050.47,1190504.7
06-Nov-23,5,5,3,10,4,108939.81,435759.24
27-Mar-24,1,8,7,10,7,57464.84,402253.88
24-Sep-24,4,8,7,15,1,39738.65,39738.65
27-May-24,5,2,2,10,5,70164.83,350824.15
17-Jan-22,4,8,7,15,3,14229.54,42688.62
26-Jan-23,8,8,7,15,1,75849.23,75849.23
26-Feb-23,3,1,1,15,1,52630.16,52630.16
08-Jan-24,8,5,3,15,8,95229.55,761836.4
24-Mar-23,5,5,3,10,6,70261.57,421569.42
17-Oct-22,5,8,7,15,7,68703.25,480922.75
07-Jul-23,2,7,6,10,1,70240.12,70240.12
25-Aug-23,8,2,2,15,3,57801.46,173404.38
29-Jun-22,5,1,1,15,1,31617.26,31617.26
12-Apr-23,8,2,2,15,10,83265.2,832652
20-Dec-22,1,6,5,15,2,51543.75,103087.5
23-May-23,3,4,4,10,8,56536.63,452293.04
06-Jul-24,7,5,3,10,5,30588.79,152943.95
03-Jun-23,5,8,7,10,5,60578.4,302892
27-Sep-22,1,6,5,10,9,36278.68,326508.12
10-Jun-24,8,2,2,10,5,43301.58,216507.9
28-Jun-24,4,7,6,15,2,37288.44,74576.88
09-Oct-24,3,6,5,10,2,71125.88,142251.76
25-Apr-23,2,7,6,15,5,6220.88,31104.4
16-Jun-22,5,1,1,15,6,11371.58,68229.48
21-Nov-23,6,8,7,10,10,76294.46,762944.6
12-Aug-22,3,4,4,10,2,31437.48,62874.96
27-Aug-22,6,6,5,15,9,83005.33,747047.97
20-Mar-24,5,2,2,15,3,67147.53,201442.59
29-Apr-24,7,5,3,10,1,95824.14,95824.14
04-Jul-24,3,4,4,10,9,88684.43,798159.87
09-Jan-22,2,1,1,15,2,8071.36,16142.72
01-Feb-23,8,6,5,10,6,51069.23,306415.38
20-Mar-23,1,5,3,15,7,26248.55,183739.85
17-Nov-22,6,5,3,15,8,98033.16,784265.28
03-Aug-23,3,7,6,15,3,107865.57,323596.71
20-May-24,2,7,6,15,3,11733.52,35200.56
27-Sep-23,5,4,4,15,2,76049.95,152099.9
31-Jan-22,2,2,2,15,7,92452.57,647167.99
17-Jun-22,4,8,7,10,10,54778.83,547788.3
01-Mar-22,7,5,3,10,10,50225.57,502255.7
21-Jul-23,5,3,3,15,4,66856.01,267424.04
16-Jan-24,1,3,3,10,2,99282.36,198564.72
08-Dec-23,5,8,7,15,6,59768.14,358608.84
28-May-23,1,6,5,15,5,69842.9,349214.5
21-Sep-23,3,1,1,15,5,88656.13,443280.65
06-Mar-24,1,1,1,15,4,46953.34,187813.36
19-Sep-23,6,2,2,10,10,81052.46,810524.6
03-Oct-23,6,2,2,10,3,23798.55,71395.65
18-Jan-24,6,3,3,10,6,54083.22,324499.32
19-Nov-22,3,4,4,15,9,99537.27,895835.43
18-Jun-23,6,7,6,10,10,119181.91,1191819.1
27-Sep-24,7,8,7,15,8,87705.45,701643.6
16-Sep-22,4,3,3,15,3,16111.35,48334.05
26-Jan-22,1,6,5,10,8,91848.47,734787.76
31-Jul-23,7,8,7,15,2,69405.52,138811.04
03-Feb-23,2,3,3,10,7,13790.61,96534.27
25-May-23,2,2,2,10,3,40106.92,120320.76
08-Oct-24,3,5,3,15,1,101047.05,101047.05
17-Jan-23,3,4,4,15,2,69093.58,138187.16
23-Apr-22,8,3,3,10,7,78312.08,548184.56
18-Oct-23,1,5,3,10,3,103476.93,310430.79
04-May-23,4,6,5,10,6,110196.79,661180.74
03-Mar-22,6,5,3,15,8,60921.19,487369.52
26-Dec-24,5,7,6,10,10,82082.44,820824.4
06-Jul-22,7,8,7,15,1,26061.66,26061.66
20-Sep-22,3,4,4,15,6,31802.4,190814.4
11-Apr-24,4,5,3,15,9,39160.06,352440.54
24-Oct-23,7,6,5,15,6,33391.67,200350.02
28-Aug-24,1,8,7,15,8,27772.68,222181.44
16-Jun-24,6,2,2,10,7,16243.25,113702.75
22-Feb-22,6,3,3,15,10,113115.72,1131157.2
19-Feb-23,3,5,3,15,1,84407.97,84407.97
30-Jan-24,7,5,3,15,5,18450.6,92253
24-Nov-22,6,2,2,10,10,111108.48,1111084.8
17-Dec-22,8,4,4,10,2,31619.83,63239.66
30-Jul-23,5,2,2,10,10,90872.37,908723.7
01-Nov-23,1,2,2,10,5,49137.66,245688.3
10-Sep-23,6,3,3,15,2,40836.29,81672.58
07-Feb-23,3,3,3,15,3,112791.79,338375.37
09-Mar-24,5,7,6,15,1,109756.84,109756.84
19-Feb-22,5,7,6,15,9,90873.65,817862.85
28-Oct-23,8,2,2,10,6,111111.16,666666.96
24-Jan-23,8,4,4,15,9,117373.84,1056364.56
30-Oct-23,3,4,4,15,10,94844.16,948441.6
20-Feb-22,7,3,3,10,7,9792.33,68546.31
23-May-24,8,3,3,10,4,118428.4,473713.6
11-Sep-23,5,5,3,10,7,19419.8,135938.6
21-Nov-24,6,1,1,15,9,56490.16,508411.44
28-Jul-23,3,8,7,15,4,79109.31,316437.24
15-Apr-22,5,3,3,15,1,43988.55,43988.55
03-Jul-22,8,4,4,15,7,24759.83,173318.81
20-Apr-22,5,1,1,15,4,67594.79,270379.16
30-Apr-24,1,1,1,15,5,90112.99,450564.95
07-Jun-24,2,2,2,15,6,41242.1,247452.6
05-May-23,2,8,7,10,5,32068.2,160341
01-Aug-24,7,1,1,15,10,92260.35,922603.5
01-Dec-24,5,6,5,15,7,17962.79,125739.53
24-Aug-22,5,4,4,15,9,17709.71,159387.39
25-Mar-23,2,8,7,15,3,50432.5,151297.5
14-Jul-24,4,8,7,15,3,20358.95,61076.85
04-Jan-22,8,3,3,15,3,98430.15,295290.45
19-Feb-24,4,6,5,15,5,102440.66,512203.3
05-Dec-23,2,2,2,10,2,8684.99,17369.98
27-Mar-22,5,1,1,15,10,32968.32,329683.2
13-Jan-22,7,1,1,15,6,7498.28,44989.68
14-Oct-22,7,5,3,10,5,73204.52,366022.6
29-Aug-23,1,2,2,15,8,97631.57,781052.56
22-Nov-22,5,3,3,10,3,119640.22,358920.66
22-Jun-24,6,4,4,15,4,53090.35,212361.4
22-Jan-22,2,1,1,10,2,108902.66,217805.32
21-Dec-23,3,8,7,15,10,28147.47,281474.7
29-Mar-23,1,2,2,15,9,21920.36,197283.24
11-Nov-24,3,7,6,10,10,59398.89,593988.9
02-Apr-24,5,4,4,10,10,91822.28,918222.8
06-Jun-22,2,6,5,10,5,51908.72,259543.6
09-Jan-23,7,5,3,15,9,18688.49,168196.41
03-Nov-23,3,3,3,10,9,67405.11,606645.99
17-Jan-23,7,6,5,10,5,33998.42,169992.1
23-Nov-23,4,3,3,15,7,40950.09,286650.63
25-Aug-24,4,7,6,10,1,107945.58,107945.58
18-Nov-24,5,2,2,10,10,110512.42,1105124.2
11-Oct-22,1,4,4,10,9,36676.58,330089.22
21-Mar-22,5,1,1,10,8,15513.55,124108.4
27-Mar-23,3,3,3,10,1,94245.55,94245.55
18-Apr-24,7,5,3,15,7,11020.89,77146.23
23-Jun-23,3,7,6,10,5,81143.54,405717.7
11-Sep-22,6,1,1,10,3,11916.33,35748.99
28-Dec-22,7,6,5,10,10,61267.7,612677
01-Sep-24,7,4,4,15,9,52709.47,474385.23
21-Sep-22,7,5,3,10,8,8596.89,68775.12
13-Oct-24,6,8,7,15,8,71882.61,575060.88
01-May-24,4,6,5,10,5,26425.78,132128.9
24-Oct-23,2,7,6,10,2,46540.62,93081.24
15-Nov-22,3,7,6,10,6,7691.6,46149.6
30-Dec-22,2,5,3,15,7,19621.1,137347.7
23-Oct-22,4,4,4,15,6,33216.01,199296.06
01-Jun-22,5,8,7,15,4,30921.89,123687.56
06-Sep-24,2,6,5,15,10,101476.46,1014764.6
02-Nov-24,1,6,5,10,8,23382.74,187061.92
19-Jul-23,5,8,7,10,6,19657.26,117943.56
06-Oct-24,8,8,7,10,8,54331.01,434648.08
11-Aug-24,5,5,3,15,1,94679.05,94679.05
29-Jan-22,1,8,7,15,1,98281.15,98281.15
13-Jul-22,3,1,1,10,7,18871.17,132098.19
31-Oct-24,7,4,4,15,6,25273.14,151638.84
16-Jun-24,7,7,6,15,5,20515.86,102579.3
27-Nov-22,1,7,6,10,4,109110.49,436441.96
12-Nov-22,2,1,1,10,4,54644.09,218576.36
22-Aug-23,1,8,7,15,2,64816.22,129632.44
06-May-22,6,7,6,15,2,54444.91,108889.82
28-Feb-22,6,5,3,10,2,48428.58,96857.16
31-Dec-23,3,6,5,10,9,80245.32,722207.88
15-May-24,3,4,4,15,3,88888.49,266665.47
20-Sep-23,2,2,2,15,4,33505.92,134023.68
08-Jun-22,3,1,1,15,3,108981.89,326945.67
12-Sep-24,3,5,3,10,6,27268.01,163608.06
09-Dec-24,2,1,1,10,5,87508.61,437543.05
16-Mar-22,3,4,4,10,7,73110.73,511775.11
23-Dec-22,3,7,6,15,7,74429.18,521004.26
02-Mar-24,2,2,2,15,6,29538.35,177230.1
11-Dec-24,1,5,3,10,9,116018.24,1044164.16
16-Nov-22,5,5,3,10,3,81278.14,243834.42
23-Mar-23,2,7,6,10,6,85336.9,512021.4
02-Apr-22,1,2,2,15,7,17515.42,122607.94
03-Oct-24,8,8,7,10,2,6667.55,13335.1
14-Aug-22,3,1,1,10,2,7970,15940
11-Mar-24,3,5,3,10,1,112640.01,112640.01
20-Jun-22,1,3,3,10,6,14220.91,85325.46
18-Apr-23,1,7,6,15,5,13981.39,69906.95
30-Sep-23,5,4,4,10,10,98120.65,981206.5
18-Jan-24,8,8,7,15,10,37587.41,375874.1
04-Nov-23,7,8,7,15,1,73117.76,73117.76
02-Apr-22,4,1,1,10,9,83703.73,753333.57
25-Feb-23,7,8,7,15,7,59060.44,413423.08
09-Apr-22,1,8,7,10,2,19988.2,39976.4
11-May-23,3,3,3,15,1,8139.84,8139.84
13-Apr-22,7,5,3,15,5,88881.41,444407.05
06-Aug-24,3,7,6,15,8,94996.17,759969.36
17-Sep-24,7,3,3,10,10,117693.49,1176934.9
18-Nov-24,5,4,4,15,8,32563.14,260505.12
14-Oct-23,4,5,3,15,10,74296.81,742968.1
23-Jul-24,8,4,4,10,3,55664.19,166992.57
10-Jan-23,5,5,3,10,10,70426.97,704269.7
28-Jun-24,1,4,4,10,1,70376.92,70376.92
06-Oct-22,4,6,5,10,8,84259.27,674074.16
25-Jul-24,2,7,6,15,6,53387.46,320324.76
16-Oct-22,2,5,3,15,1,21982.13,21982.13
24-Jun-23,7,2,2,15,5,102530.99,512654.95
16-Feb-24,5,7,6,10,9,16572.65,149153.85
13-May-23,1,5,3,15,9,40007.89,360071.01
16-Feb-23,7,4,4,10,3,71935.32,215805.96
20-Feb-22,8,6,5,10,3,49694.85,149084.55
05-Jun-22,4,8,7,10,4,99779.01,399116.04
03-Sep-23,2,8,7,10,3,34763.53,104290.59
07-Dec-23,2,7,6,15,8,80313.92,642511.36
25-May-22,8,6,5,10,4,31035.25,124141
19-Oct-22,4,7,6,15,9,19716.29,177446.61
23-May-22,2,1,1,10,7,44439.73,311078.11
29-Nov-24,6,2,2,15,9,108633.37,977700.33
03-Oct-22,8,1,1,15,3,16183.01,48549.03
27-Mar-23,3,4,4,10,5,68833.56,344167.8
10-Nov-24,5,6,5,15,3,67072.2,201216.6
11-Dec-22,5,5,3,10,9,66266.91,596402.19
11-Dec-23,3,4,4,10,6,90134.68,540808.08
