customer_id,order_id,order_date,age,gender,income,purchase_amount,product_category
C11540,O08776,30/01/2024,51,Female,22408,3354,Fashion
C13994,O08777,13/08/2024,31,Female,21142,3770,Electronics
C13452,O08778,25/08/2024,27,Female,21942,5270,Home
C14693,O08779,02/04/2024,63,Male,24845,1810,Electronics
C18121,O08780,21/01/2024,21,Female,29299,1312,Beauty
C13335,O08781,07/01/2024,30,Female,27500,4332,Electronics
C7904,O08782,23/04/2024,45,Male,24104,5072,Home
C15630,O08783,04/05/2024,60,Female,41425,5560,Electronics
C17741,O08784,02/10/2024,58,Male,23451,1340,Beauty
C1015,O08785,29/02/2024,64,Female,22068,1443,Grocery
C10861,O08786,18/11/2024,28,Female,20920,339,Grocery
C17439,O08787,04/08/2024,58,Male,24312,5292,Electronics
C1765,O08788,05/05/2024,55,Female,25718,816,Fashion
C6010,O08789,25/05/2024,65,Female,23955,787,Beauty
C9605,O08790,21/04/2024,69,Male,25959,1002,Grocery
C16013,O08791,02/07/2024,66,Male,24032,1616,Travel
C668,O08792,25/12/2024,69,Male,25778,1193,Electronics
C3371,O08793,12/07/2024,38,Female,26375,901,Grocery
C5977,O08794,21/01/2024,43,Female,30243,7419,Travel
C17779,O08795,13/11/2024,27,Female,22130,3452,Electronics
C8614,O08796,06/07/2024,51,Female,22934,667,Beauty
C5600,O08797,23/10/2024,27,Male,36673,2572,Home
C3651,O08798,16/05/2024,21,Female,27406,3066,Fashion
C12350,O08799,03/01/2024,52,Female,21253,1591,Fashion
C9895,O08800,04/10/2024,63,Male,43147,4714,Home
C3191,O08801,21/07/2024,36,Male,30077,3856,Electronics
C15346,O08802,26/11/2024,42,Male,29935,5325,Electronics
C8790,O08803,16/12/2024,66,Female,51660,577,Fashion
C392,O08804,18/05/2024,36,Female,24305,3568,Electronics
C17460,O08805,24/01/2024,60,Female,18412,1050,Grocery
C2651,O08806,30/09/2024,54,Male,24392,4749,Home
C13601,O08807,22/09/2024,39,Male,22770,1738,Travel
C14318,O08808,20/07/2024,59,Male,29379,3966,Fashion
C18769,O08809,30/03/2024,26,Male,35626,2466,Beauty
C17194,O08810,24/11/2024,64,Male,26904,1883,Grocery
C15564,O08811,01/12/2024,31,Female,20561,1986,Fashion
C6896,O08812,12/01/2024,62,Female,35340,1122,Fashion
C17544,O08813,20/10/2024,59,Male,39909,3497,Fashion
C1532,O08814,25/06/2024,54,Female,29252,1904,Beauty
C5482,O08815,07/10/2024,37,Female,44819,1641,Beauty
C10875,O08816,05/01/2024,66,Male,30629,5819,Home
C19933,O08817,19/10/2024,68,Female,32922,438,Beauty
C6164,O08818,12/04/2024,69,Female,22685,2253,Electronics
C5265,O08819,15/12/2024,30,Female,41296,1717,Grocery
C17616,O08820,11/12/2024,59,Male,24406,2318,Beauty
C15891,O08821,16/02/2024,18,Male,41082,4102,Electronics
C18808,O08822,26/08/2024,44,Male,38608,721,Grocery
C11768,O08823,14/04/2024,68,Male,27313,1654,Fashion
C8072,O08824,15/03/2024,65,Female,29226,6972,Travel
C15541,O08825,14/03/2024,43,Female,31854,3404,Travel
C2909,O08826,02/11/2024,47,Male,28694,3256,Fashion
C4713,O08827,14/10/2024,35,Male,39614,4069,Home
C12191,O08828,22/05/2024,61,Male,22458,2165,Electronics
C19900,O08829,20/07/2024,36,Male,32191,1798,Home
C19788,O08830,28/06/2024,43,Female,21633,9814,Travel
C10151,O08831,16/12/2024,60,Female,35517,1350,Grocery
C19120,O08832,11/10/2024,20,Female,21712,6304,Electronics
C4492,O08833,27/06/2024,36,Male,25538,3468,Electronics
C13920,O08834,12/05/2024,51,Male,32013,8761,Travel
C14169,O08835,22/03/2024,50,Male,30920,1898,Beauty
C8594,O08836,29/07/2024,36,Female,24610,587,Fashion
C17359,O08837,01/05/2024,43,Female,15794,5047,Electronics
C16608,O08838,13/04/2024,62,Female,76884,4390,Home
C4614,O08839,05/06/2024,26,Female,24906,4141,Home
C11427,O08840,03/05/2024,54,Male,23927,617,Fashion
C16610,O08841,17/01/2024,20,Female,38580,829,Fashion
C8184,O08842,26/11/2024,44,Male,27592,1335,Beauty
C17726,O08843,25/06/2024,23,Male,34017,520,Beauty
C8402,O08844,28/06/2024,37,Male,20486,2437,Beauty
C3728,O08845,12/09/2024,28,Male,38965,3261,Fashion
C13704,O08846,02/08/2024,61,Male,43258,506,Grocery
C19188,O08847,12/08/2024,68,Male,23041,5430,Electronics
C10219,O08848,20/05/2024,51,Male,47415,4446,Electronics
C394,O08849,27/09/2024,21,Female,27306,3133,Fashion
C15993,O08850,19/07/2024,34,Female,19752,2426,Electronics
C9036,O08851,30/09/2024,63,Male,30051,284,Beauty
C9717,O08852,24/04/2024,65,Male,19570,3801,Electronics
C8796,O08853,01/05/2024,65,Male,21187,3436,Electronics
C582,O08854,19/12/2024,65,Female,28413,3523,Fashion
C14331,O08855,04/02/2024,28,Female,46648,2843,Fashion
C10132,O08856,01/03/2024,38,Male,37669,2015,Travel
C133,O08857,28/11/2024,54,Male,40667,1974,Electronics
C19223,O08858,25/09/2024,33,Female,30684,2854,Fashion
C14985,O08859,25/10/2024,26,Male,30667,6738,Travel
C3386,O08860,29/12/2024,21,Male,37935,3225,Electronics
C3771,O08861,28/08/2024,33,Male,40166,3972,Home
C2269,O08862,15/05/2024,19,Female,23506,3401,Electronics
C976,O08863,12/03/2024,45,Male,20427,9866,Travel
C7606,O08864,28/07/2024,40,Female,23401,3578,Fashion
C7214,O08865,23/05/2024,36,Male,26982,3275,Home
C11456,O08866,04/11/2024,48,Female,44834,1072,Beauty
C2836,O08867,27/02/2024,28,Male,17538,4780,Travel
C2739,O08868,10/10/2024,68,Female,36403,341,Beauty
C9550,O08869,25/05/2024,53,Female,25620,2044,Beauty
C4135,O08870,30/05/2024,55,Female,21880,6562,Travel
C6834,O08871,27/07/2024,35,Male,22271,649,Grocery
C8354,O08872,01/10/2024,28,Female,46341,2351,Beauty
C15691,O08873,09/08/2024,23,Male,27173,4488,Electronics
C1910,O08874,26/08/2024,69,Female,22436,6719,Travel
C14497,O08875,19/01/2024,29,Male,30574,6650,Electronics
C12063,O08876,16/02/2024,51,Female,33266,2812,Home
C9851,O08877,23/02/2024,39,Female,24983,269,Beauty
C1964,O08878,22/05/2024,24,Male,24041,921,Beauty
C5154,O08879,16/03/2024,30,Male,34842,6530,Travel
C10482,O08880,20/06/2024,19,Female,20869,3635,Home
C967,O08881,06/04/2024,26,Female,25157,1205,Beauty
C890,O08882,24/06/2024,35,Male,22557,1428,Grocery
C19446,O08883,03/09/2024,32,Male,36437,1633,Beauty
C6462,O08884,31/05/2024,66,Female,30016,3165,Home
C6167,O08885,04/07/2024,65,Female,20664,6261,Electronics
C16007,O08886,07/09/2024,68,Male,21088,7174,Travel
C11382,O08887,03/05/2024,42,Male,24426,1373,Fashion
C16345,O08888,09/08/2024,70,Male,38252,735,Grocery
C10941,O08889,16/08/2024,52,Female,27426,7454,Travel
C11259,O08890,04/11/2024,31,Male,34637,2832,Fashion
C7281,O08891,02/11/2024,32,Male,35782,4590,Home
C1068,O08892,25/05/2024,39,Female,26381,5478,Home
C11116,O08893,29/09/2024,21,Female,72737,4328,Electronics
C9019,O08894,26/06/2024,19,Female,31905,2263,Fashion
C15754,O08895,24/04/2024,68,Female,25989,827,Grocery
C14179,O08896,19/06/2024,24,Female,36700,6312,Travel
C15188,O08897,22/05/2024,69,Female,28527,3498,Fashion
C4608,O08898,30/01/2024,45,Female,31122,1237,Grocery
C3986,O08899,25/05/2024,70,Female,18172,2735,Home
C10285,O08900,27/02/2024,37,Male,22798,2268,Electronics
C19564,O08901,27/09/2024,27,Male,29880,1367,Grocery
C14555,O08902,15/08/2024,26,Female,25794,2156,Beauty
C4539,O08903,17/03/2024,51,Female,34812,1242,Fashion
C18747,O08904,01/02/2024,66,Female,26635,3343,Fashion
C18609,O08905,18/08/2024,18,Male,27499,1301,Fashion
C6372,O08906,19/11/2024,26,Male,27349,5274,Travel
C1727,O08907,19/12/2024,52,Male,25391,2115,Electronics
C5792,O08908,22/09/2024,29,Male,22314,894,Home
C8459,O08909,28/04/2024,50,Male,29360,5322,Home
C17222,O08910,24/04/2024,57,Male,17221,1471,Grocery
C15739,O08911,31/03/2024,56,Male,25136,5389,Electronics
C17071,O08912,13/08/2024,20,Male,38904,4525,Electronics
C16741,O08913,27/09/2024,53,Female,19766,2510,Electronics
C9064,O08914,01/02/2024,51,Male,21470,1002,Grocery
C10166,O08915,02/10/2024,70,Male,23854,4616,Electronics
C14540,O08916,22/02/2024,43,Male,39124,8305,Travel
C15573,O08917,13/06/2024,49,Male,20763,5024,Electronics
C4648,O08918,15/05/2024,32,Female,21054,953,Fashion
C10003,O08919,04/07/2024,64,Female,20636,3216,Fashion
C10834,O08920,03/02/2024,57,Male,24593,1327,Home
C10421,O08921,28/11/2024,49,Female,20511,910,Fashion
C6643,O08922,03/05/2024,18,Female,18904,413,Beauty
C19776,O08923,30/08/2024,56,Male,24682,803,Fashion
C10543,O08924,10/05/2024,24,Male,26424,4433,Electronics
C4358,O08925,21/11/2024,19,Male,23534,2709,Travel
C15600,O08926,22/03/2024,22,Female,26877,5984,Electronics
C13202,O08927,07/02/2024,44,Female,25069,3875,Electronics
C2740,O08928,06/04/2024,37,Male,22155,3261,Fashion
C13232,O08929,11/05/2024,18,Female,23900,1821,Beauty
C9511,O08930,22/01/2024,69,Male,25252,3339,Home
C9728,O08931,27/05/2024,49,Male,27747,1963,Home
C10636,O08932,17/01/2024,38,Male,19480,1806,Fashion
C9965,O08933,01/07/2024,45,Male,20808,718,Fashion
C17262,O08934,22/01/2024,60,Female,25674,6821,Electronics
C19255,O08935,01/02/2024,43,Male,33752,5875,Home
C11393,O08936,03/09/2024,35,Female,29748,2572,Home
C12337,O08937,24/11/2024,28,Female,35926,1247,Home
C11940,O08938,29/02/2024,63,Female,33215,1672,Grocery
C16677,O08939,23/04/2024,56,Male,22015,3141,Fashion
C9844,O08940,31/08/2024,43,Female,24510,5056,Electronics
C12824,O08941,21/10/2024,52,Female,20621,793,Beauty
C2687,O08942,15/05/2024,46,Female,44233,624,Beauty
C234,O08943,13/08/2024,63,Male,24862,1314,Grocery
C14430,O08944,21/01/2024,40,Male,20895,6342,Travel
C18759,O08945,31/07/2024,69,Female,32408,280,Beauty
C2273,O08946,08/11/2024,38,Male,19503,1495,Fashion
C17351,O08947,20/04/2024,59,Female,24040,1556,Electronics
C17274,O08948,01/05/2024,36,Female,23340,1743,Grocery
C3401,O08949,16/06/2024,58,Male,46036,1318,Grocery
C15372,O08950,13/10/2024,40,Male,24647,777,Grocery
C4543,O08951,10/06/2024,53,Female,33758,2871,Fashion
C3524,O08952,02/01/2024,53,Male,25973,4614,Electronics
C18148,O08953,29/12/2024,66,Female,20391,623,Grocery
C3292,O08954,10/10/2024,48,Male,35187,2871,Home
C2489,O08955,28/07/2024,52,Female,38216,6118,Electronics
C10893,O08956,19/04/2024,39,Female,35736,3950,Electronics
C1559,O08957,28/04/2024,24,Female,22815,3440,Home
C4691,O08958,15/10/2024,55,Male,22749,3831,Home
C6122,O08959,06/11/2024,64,Male,58763,5151,Home
C18661,O08960,14/10/2024,37,Female,21568,6115,Electronics
C12199,O08961,06/05/2024,25,Female,40447,2835,Electronics
C4440,O08962,30/05/2024,20,Female,23237,2937,Fashion
C17488,O08963,09/08/2024,57,Female,19626,2879,Fashion
C7521,O08964,07/02/2024,51,Male,25564,2926,Fashion
C5410,O08965,10/10/2024,65,Female,36244,3932,Fashion
C9671,O08966,11/04/2024,34,Female,21793,2493,Beauty
C12107,O08967,02/06/2024,49,Female,23795,2043,Beauty
C11935,O08968,13/08/2024,30,Female,29140,2378,Beauty
C7870,O08969,06/09/2024,24,Female,55580,1942,Beauty
C2957,O08970,21/12/2024,36,Male,28067,1790,Home
C10767,O08971,12/06/2024,68,Female,31887,5565,Home
C19769,O08972,25/07/2024,24,Male,31108,7109,Travel
C10087,O08973,24/05/2024,28,Male,23345,3650,Home
C10436,O08974,23/07/2024,33,Male,35506,3370,Home
C16413,O08975,09/11/2024,24,Male,30894,1708,Grocery
C10256,O08976,10/09/2024,25,Female,28022,1193,Fashion
C9639,O08977,11/09/2024,23,Female,22675,6368,Electronics
C7757,O08978,21/09/2024,46,Female,21366,4034,Home
C11857,O08979,26/09/2024,29,Male,33290,4786,Home
C15765,O08980,22/10/2024,19,Male,25059,3852,Home
C3603,O08981,07/05/2024,31,Male,20485,3418,Fashion
C5063,O08982,10/10/2024,68,Female,22842,1865,Beauty
C11878,O08983,22/05/2024,50,Female,25137,3508,Home
C7245,O08984,27/07/2024,67,Male,21675,1773,Travel
C6373,O08985,08/10/2024,47,Female,19491,1633,Beauty
C7106,O08986,15/03/2024,32,Male,33612,1333,Electronics
C19966,O08987,29/01/2024,62,Female,22762,2437,Fashion
C19147,O08988,15/06/2024,21,Male,34079,2418,Beauty
C12230,O08989,21/06/2024,28,Female,23371,557,Grocery
C16957,O08990,15/05/2024,54,Male,25386,1206,Home
C7706,O08991,05/01/2024,18,Female,43392,4191,Travel
C13895,O08992,27/04/2024,57,Female,27124,4725,Home
C12281,O08993,07/10/2024,32,Female,29534,1258,Home
C615,O08994,09/01/2024,53,Female,32269,1050,Electronics
C4051,O08995,15/02/2024,68,Female,22133,3288,Fashion
C16710,O08996,20/02/2024,54,Male,38149,1143,Fashion
C15723,O08997,23/11/2024,46,Male,26209,6262,Travel
C15211,O08998,28/08/2024,28,Female,23551,3593,Electronics
C16743,O08999,22/06/2024,24,Female,30131,3540,Home
C3778,O09000,22/03/2024,35,Male,33609,1679,Grocery
C5907,O09001,15/03/2024,42,Male,38857,1815,Grocery
C1722,O09002,24/03/2024,58,Male,41764,2054,Electronics
C17734,O09003,03/06/2024,32,Male,28817,2554,Fashion
C3897,O09004,19/10/2024,63,Male,23676,2441,Electronics
C6942,O09005,01/12/2024,18,Male,28162,4250,Electronics
C13465,O09006,23/04/2024,31,Female,23881,1057,Fashion
C5247,O09007,12/05/2024,39,Female,17859,550,Fashion
C8385,O09008,25/06/2024,20,Male,31210,1514,Home
C18962,O09009,19/02/2024,47,Female,29671,2358,Beauty
C15370,O09010,14/11/2024,49,Female,48345,4540,Home
C16476,O09011,21/09/2024,32,Male,25747,566,Fashion
C13645,O09012,18/03/2024,66,Female,28762,418,Fashion
C11109,O09013,05/10/2024,53,Female,29941,7045,Travel
C8129,O09014,28/02/2024,40,Female,25838,4394,Electronics
C17460,O09015,27/03/2024,33,Female,21341,282,Beauty
C18898,O09016,01/08/2024,56,Female,18709,5899,Travel
C8169,O09017,31/05/2024,35,Male,23744,4124,Home
C6862,O09018,20/07/2024,23,Male,24560,1189,Home
C8991,O09019,07/02/2024,45,Male,40002,1284,Fashion
C13751,O09020,30/12/2024,54,Female,27975,8371,Travel
C16989,O09021,29/06/2024,48,Female,25708,1474,Beauty
C2980,O09022,29/11/2024,58,Male,23135,775,Grocery
C7066,O09023,22/01/2024,33,Male,40767,2846,Home
C4917,O09024,25/12/2024,67,Male,52986,5204,Home
C598,O09025,24/11/2024,64,Male,23547,3572,Electronics
C5623,O09026,27/02/2024,41,Male,27528,1650,Home
C18262,O09027,12/04/2024,24,Female,25270,8676,Travel
C12165,O09028,22/04/2024,32,Male,27977,522,Beauty
C1700,O09029,08/01/2024,26,Female,25312,4711,Travel
C17101,O09030,19/12/2024,62,Female,32595,9055,Travel
C13430,O09031,14/06/2024,34,Female,27408,5746,Electronics
C13797,O09032,08/10/2024,38,Male,27960,4631,Home
C4087,O09033,17/10/2024,44,Male,27879,4421,Electronics
C666,O09034,22/10/2024,26,Male,34891,330,Beauty
C14606,O09035,01/03/2024,20,Female,30741,4294,Travel
C17464,O09036,25/12/2024,38,Female,37379,974,Beauty
C8420,O09037,01/02/2024,37,Male,36667,368,Grocery
C15185,O09038,26/01/2024,32,Female,27167,5257,Home
C1070,O09039,01/05/2024,32,Male,28523,3748,Fashion
C5264,O09040,18/02/2024,40,Male,22338,7502,Travel
C16110,O09041,15/02/2024,23,Male,26720,3233,Fashion
C7952,O09042,13/02/2024,69,Male,35109,1203,Grocery
C12920,O09043,15/06/2024,31,Female,24936,4368,Home
C1364,O09044,19/07/2024,31,Female,20979,3973,Home
C4509,O09045,23/03/2024,43,Male,33876,1056,Fashion
C1756,O09046,06/11/2024,38,Male,22037,2130,Beauty
C520,O09047,16/12/2024,53,Male,27462,6555,Electronics
C11737,O09048,03/03/2024,19,Male,26543,3640,Fashion
C10515,O09049,14/09/2024,37,Male,22018,1638,Beauty
C14689,O09050,29/08/2024,68,Female,23879,1078,Beauty
C7234,O09051,29/04/2024,60,Female,19536,4197,Travel
C1103,O09052,21/08/2024,65,Male,27485,9879,Travel
C598,O09053,06/09/2024,36,Male,24552,1831,Home
C13948,O09054,27/12/2024,46,Female,38473,2225,Travel
C19658,O09055,23/06/2024,68,Male,30780,629,Fashion
C12242,O09056,13/02/2024,64,Female,31594,1420,Grocery
C5782,O09057,11/03/2024,41,Male,32052,2514,Travel
C10798,O09058,16/11/2024,39,Male,50363,1127,Grocery
C6257,O09059,03/02/2024,33,Male,22217,3336,Home
C10381,O09060,25/05/2024,22,Male,36666,3030,Home
C8781,O09061,27/03/2024,45,Male,33836,1125,Fashion
C6555,O09062,12/08/2024,30,Male,21084,875,Grocery
C12665,O09063,25/04/2024,36,Male,41639,9053,Travel
C9600,O09064,10/09/2024,54,Male,25569,1509,Beauty
C15512,O09065,26/05/2024,25,Male,33466,4299,Home
C4847,O09066,27/11/2024,37,Male,17150,1527,Grocery
C6606,O09067,14/12/2024,29,Male,25448,2204,Beauty
C10252,O09068,04/04/2024,23,Female,36443,6286,Electronics
C16044,O09069,13/11/2024,47,Male,44803,6921,Electronics
C12765,O09070,25/01/2024,56,Female,26136,392,Grocery
C2987,O09071,24/06/2024,61,Male,24229,805,Grocery
C401,O09072,12/09/2024,21,Male,29776,596,Grocery
C19240,O09073,26/06/2024,67,Male,24293,2084,Electronics
C10417,O09074,03/05/2024,26,Female,26230,1063,Beauty
C3413,O09075,22/09/2024,50,Male,27391,3969,Electronics
C16441,O09076,07/02/2024,55,Female,34620,1876,Beauty
C1876,O09077,05/06/2024,64,Male,20758,1329,Grocery
C4299,O09078,04/11/2024,47,Male,25910,2353,Beauty
C3769,O09079,16/09/2024,36,Male,26554,6656,Travel
C5753,O09080,23/08/2024,44,Female,19661,3952,Travel
C12490,O09081,25/12/2024,20,Female,40202,1985,Electronics
C1354,O09082,11/02/2024,23,Female,22633,3265,Fashion
C6598,O09083,07/01/2024,69,Female,27028,1490,Grocery
C14692,O09084,23/04/2024,63,Female,66555,3347,Fashion
C4312,O09085,17/10/2024,46,Male,31343,4826,Electronics
C15308,O09086,25/01/2024,26,Male,20198,3154,Home
C10795,O09087,16/01/2024,27,Female,27483,732,Fashion
C2935,O09088,31/12/2024,43,Male,24439,1129,Electronics
C16407,O09089,31/12/2024,69,Male,22679,5234,Home
C10395,O09090,02/11/2024,68,Male,20373,1865,Electronics
C17594,O09091,15/01/2024,22,Female,26429,1138,Electronics
C8941,O09092,26/12/2024,59,Male,26184,2183,Electronics
C17189,O09093,12/03/2024,61,Male,21323,6466,Electronics
C8326,O09094,17/06/2024,48,Female,25225,796,Grocery
C10630,O09095,19/01/2024,56,Female,23090,5434,Electronics
C5142,O09096,25/02/2024,68,Female,35996,563,Grocery
C3672,O09097,05/03/2024,26,Female,28141,3710,Electronics
C7293,O09098,01/12/2024,69,Male,19528,1299,Grocery
C15439,O09099,24/08/2024,49,Male,24308,6297,Travel
C12232,O09100,21/10/2024,56,Male,28095,1777,Grocery
C18483,O09101,18/08/2024,59,Female,24140,1727,Fashion
C14512,O09102,22/01/2024,37,Female,17512,4242,Electronics
C11110,O09103,03/09/2024,32,Male,19877,5622,Home
C8445,O09104,09/10/2024,41,Male,21964,781,Grocery
C15606,O09105,19/05/2024,32,Female,24077,3052,Fashion
C13027,O09106,25/11/2024,45,Male,44951,2493,Travel
C9322,O09107,20/11/2024,19,Male,25502,4219,Electronics
C19649,O09108,08/03/2024,56,Female,31407,6910,Electronics
C5436,O09109,12/05/2024,48,Female,18207,2561,Fashion
C8494,O09110,05/09/2024,24,Male,39670,2355,Fashion
C6692,O09111,10/11/2024,61,Male,34665,1106,Grocery
C2764,O09112,16/07/2024,62,Female,41041,4230,Home
C3242,O09113,17/05/2024,31,Female,20740,661,Fashion
C3058,O09114,22/01/2024,19,Female,27822,1247,Grocery
C16935,O09115,13/05/2024,38,Male,32118,1561,Beauty
C5575,O09116,03/12/2024,41,Female,27350,6815,Electronics
C5412,O09117,17/11/2024,19,Female,31674,2698,Fashion
C1588,O09118,06/02/2024,42,Male,22524,3747,Travel
C10015,O09119,23/07/2024,20,Female,26986,6714,Electronics
C5921,O09120,17/04/2024,68,Male,23991,490,Beauty
C11689,O09121,21/08/2024,60,Female,30514,4618,Electronics
C4410,O09122,05/09/2024,54,Male,49501,2170,Beauty
C5784,O09123,01/03/2024,47,Male,26939,967,Beauty
C713,O09124,10/12/2024,18,Male,28565,5596,Electronics
C5407,O09125,29/04/2024,23,Male,24619,863,Home
C12042,O09126,05/11/2024,66,Male,26124,2840,Fashion
C2434,O09127,16/10/2024,67,Female,29534,2334,Home
C3302,O09128,19/04/2024,68,Female,24372,1360,Grocery
C16655,O09129,01/11/2024,22,Male,30074,1400,Beauty
C11587,O09130,26/05/2024,45,Male,31524,432,Beauty
C17464,O09131,10/03/2024,20,Male,24968,7986,Travel
C5323,O09132,11/01/2024,23,Male,39489,4482,Home
C13933,O09133,10/02/2024,40,Male,22071,1288,Grocery
C5258,O09134,21/10/2024,40,Female,29754,2360,Home
C13734,O09135,02/08/2024,40,Male,28593,2846,Electronics
C13369,O09136,03/11/2024,41,Female,25768,1525,Home
C9778,O09137,05/08/2024,66,Male,18440,5909,Travel
C11250,O09138,02/09/2024,63,Female,24448,881,Home
C12882,O09139,03/09/2024,48,Female,19055,1000,Home
C9588,O09140,26/04/2024,31,Male,20044,2479,Fashion
C8792,O09141,25/11/2024,67,Male,25838,1933,Beauty
C8706,O09142,13/11/2024,38,Male,23303,1487,Fashion
C9259,O09143,12/09/2024,25,Male,24802,5402,Home
C7834,O09144,09/01/2024,46,Male,31124,1806,Electronics
C19271,O09145,18/01/2024,65,Male,23700,2526,Fashion
C14246,O09146,06/04/2024,31,Male,18440,7041,Travel
C19038,O09147,05/03/2024,30,Male,23935,558,Beauty
C15755,O09148,09/10/2024,56,Male,29543,3608,Fashion
C9281,O09149,19/11/2024,29,Male,26872,1074,Grocery
C12578,O09150,27/01/2024,35,Male,20881,1298,Beauty
C2515,O09151,10/09/2024,24,Female,24930,3714,Fashion
C3970,O09152,17/04/2024,66,Male,22896,571,Beauty
C19669,O09153,12/09/2024,38,Male,34763,5961,Electronics
C4567,O09154,22/03/2024,65,Female,20454,1771,Electronics
C2197,O09155,20/06/2024,55,Male,44135,287,Grocery
C17174,O09156,08/07/2024,47,Male,23442,1010,Fashion
C19860,O09157,27/09/2024,48,Male,16878,3735,Home
C11346,O09158,16/12/2024,51,Male,46659,3786,Home
